 # n, n * 100. _wp , suma2 , (suma2 - n * 100._wp)
      75  7.5000000000000E+03  7.5000000000000E+03 -1.0255191767873E-28
      76  7.6000000000000E+03  7.6000000000000E+03 -1.0412963948917E-28
      77  7.7000000000000E+03  7.7000000000000E+03 -1.0570736129962E-28
      78  7.8000000000000E+03  7.8000000000000E+03 -1.0728508311006E-28
      79  7.9000000000000E+03  7.9000000000000E+03 -1.0886280492050E-28
      80  8.0000000000000E+03  8.0000000000000E+03 -1.1044052673094E-28
      81  8.1000000000000E+03  8.1000000000000E+03 -1.1201824854138E-28
      82  8.2000000000000E+03  8.2000000000000E+03 -1.1359597035183E-28
      83  8.3000000000000E+03  8.3000000000000E+03 -1.1517369216227E-28
      84  8.4000000000000E+03  8.4000000000000E+03 -1.1675141397271E-28
      85  8.5000000000000E+03  8.5000000000000E+03 -1.1832913578315E-28
      86  8.6000000000000E+03  8.6000000000000E+03 -1.1990685759359E-28
      87  8.7000000000000E+03  8.7000000000000E+03 -1.2148457940404E-28
      88  8.8000000000000E+03  8.8000000000000E+03 -1.2306230121448E-28
      89  8.9000000000000E+03  8.9000000000000E+03 -1.2464002302492E-28
      90  9.0000000000000E+03  9.0000000000000E+03 -1.2621774483536E-28
      91  9.1000000000000E+03  9.1000000000000E+03 -1.2779546664580E-28
      92  9.2000000000000E+03  9.2000000000000E+03 -1.2937318845625E-28
      93  9.3000000000000E+03  9.3000000000000E+03 -1.3095091026669E-28
      94  9.4000000000000E+03  9.4000000000000E+03 -1.3252863207713E-28
      95  9.5000000000000E+03  9.5000000000000E+03 -1.3410635388757E-28
      96  9.6000000000000E+03  9.6000000000000E+03 -1.3568407569801E-28
      97  9.7000000000000E+03  9.7000000000000E+03 -1.3726179750846E-28
      98  9.8000000000000E+03  9.8000000000000E+03 -1.3883951931890E-28
      99  9.9000000000000E+03  9.9000000000000E+03 -1.4041724112934E-28
     100  1.0000000000000E+04  1.0000000000000E+04 -1.4199496293978E-28
     101  1.0100000000000E+04  1.0100000000000E+04 -1.4357268475022E-28
     102  1.0200000000000E+04  1.0200000000000E+04 -1.4515040656067E-28
     103  1.0300000000000E+04  1.0300000000000E+04 -1.4672812837111E-28
     104  1.0400000000000E+04  1.0400000000000E+04 -1.4830585018155E-28
     105  1.0500000000000E+04  1.0500000000000E+04 -1.4988357199199E-28
     106  1.0600000000000E+04  1.0600000000000E+04 -1.5146129380243E-28
     107  1.0700000000000E+04  1.0700000000000E+04 -1.5303901561288E-28
     108  1.0800000000000E+04  1.0800000000000E+04 -1.5461673742332E-28
     109  1.0900000000000E+04  1.0900000000000E+04 -1.5619445923376E-28
     110  1.1000000000000E+04  1.1000000000000E+04 -1.5777218104420E-28
     111  1.1100000000000E+04  1.1100000000000E+04 -1.5934990285464E-28
     112  1.1200000000000E+04  1.1200000000000E+04 -1.6092762466509E-28
     113  1.1300000000000E+04  1.1300000000000E+04 -1.6250534647553E-28
     114  1.1400000000000E+04  1.1400000000000E+04 -1.6408306828597E-28
     115  1.1500000000000E+04  1.1500000000000E+04 -1.6566079009641E-28
     116  1.1600000000000E+04  1.1600000000000E+04 -1.6723851190685E-28
     117  1.1700000000000E+04  1.1700000000000E+04 -1.6881623371730E-28
     118  1.1800000000000E+04  1.1800000000000E+04 -1.7039395552774E-28
     119  1.1900000000000E+04  1.1900000000000E+04 -1.7197167733818E-28
     120  1.2000000000000E+04  1.2000000000000E+04 -1.7354939914862E-28
     121  1.2100000000000E+04  1.2100000000000E+04 -1.7512712095906E-28
     122  1.2200000000000E+04  1.2200000000000E+04 -1.7670484276951E-28
     123  1.2300000000000E+04  1.2300000000000E+04 -1.7828256457995E-28
     124  1.2400000000000E+04  1.2400000000000E+04 -1.7986028639039E-28
     125  1.2500000000000E+04  1.2500000000000E+04 -1.8143800820083E-28
     126  1.2600000000000E+04  1.2600000000000E+04 -1.8301573001127E-28
     127  1.2700000000000E+04  1.2700000000000E+04 -1.8459345182172E-28
     128  1.2800000000000E+04  1.2800000000000E+04 -1.8617117363216E-28
     129  1.2900000000000E+04  1.2900000000000E+04 -1.8774889544260E-28
     130  1.3000000000000E+04  1.3000000000000E+04 -1.8932661725304E-28
     131  1.3100000000000E+04  1.3100000000000E+04 -1.9090433906348E-28
     132  1.3200000000000E+04  1.3200000000000E+04 -1.9248206087393E-28
     133  1.3300000000000E+04  1.3300000000000E+04 -1.9405978268437E-28
     134  1.3400000000000E+04  1.3400000000000E+04 -1.9563750449481E-28
     135  1.3500000000000E+04  1.3500000000000E+04 -1.9721522630525E-28
     136  1.3600000000000E+04  1.3600000000000E+04 -1.9879294811569E-28
     137  1.3700000000000E+04  1.3700000000000E+04 -2.0037066992614E-28
     138  1.3800000000000E+04  1.3800000000000E+04 -2.0194839173658E-28
     139  1.3900000000000E+04  1.3900000000000E+04 -2.0352611354702E-28
     140  1.4000000000000E+04  1.4000000000000E+04 -2.0510383535746E-28
     141  1.4100000000000E+04  1.4100000000000E+04 -2.0668155716791E-28
     142  1.4200000000000E+04  1.4200000000000E+04 -2.0825927897835E-28
     143  1.4300000000000E+04  1.4300000000000E+04 -2.0983700078879E-28
     144  1.4400000000000E+04  1.4400000000000E+04 -2.1141472259923E-28
     145  1.4500000000000E+04  1.4500000000000E+04 -2.1299244440967E-28
     146  1.4600000000000E+04  1.4600000000000E+04 -2.1457016622012E-28
     147  1.4700000000000E+04  1.4700000000000E+04 -2.1614788803056E-28
     148  1.4800000000000E+04  1.4800000000000E+04 -2.1772560984100E-28
     149  1.4900000000000E+04  1.4900000000000E+04 -2.1930333165144E-28
     150  1.5000000000000E+04  1.5000000000000E+04 -2.2088105346188E-28
     151  1.5100000000000E+04  1.5100000000000E+04 -2.2245877527233E-28
     152  1.5200000000000E+04  1.5200000000000E+04 -2.2403649708277E-28
     153  1.5300000000000E+04  1.5300000000000E+04 -2.2561421889321E-28
     154  1.5400000000000E+04  1.5400000000000E+04 -2.2719194070365E-28
     155  1.5500000000000E+04  1.5500000000000E+04 -2.2876966251409E-28
     156  1.5600000000000E+04  1.5600000000000E+04 -2.3034738432454E-28
     157  1.5700000000000E+04  1.5700000000000E+04 -2.3192510613498E-28
     158  1.5800000000000E+04  1.5800000000000E+04 -2.3350282794542E-28
     159  1.5900000000000E+04  1.5900000000000E+04 -2.3508054975586E-28
     160  1.6000000000000E+04  1.6000000000000E+04 -2.3665827156630E-28
     161  1.6100000000000E+04  1.6100000000000E+04 -2.3823599337675E-28
     162  1.6200000000000E+04  1.6200000000000E+04 -2.3981371518719E-28
     163  1.6300000000000E+04  1.6300000000000E+04 -2.4139143699763E-28
     164  1.6400000000000E+04  1.6400000000000E+04 -2.4296915880807E-28
     165  1.6500000000000E+04  1.6500000000000E+04 -2.4296915880807E-28
     166  1.6600000000000E+04  1.6600000000000E+04 -2.4296915880807E-28
     167  1.6700000000000E+04  1.6700000000000E+04 -2.4296915880807E-28
     168  1.6800000000000E+04  1.6800000000000E+04 -2.4296915880807E-28
     169  1.6900000000000E+04  1.6900000000000E+04 -2.4296915880807E-28
     170  1.7000000000000E+04  1.7000000000000E+04 -2.4296915880807E-28
     171  1.7100000000000E+04  1.7100000000000E+04 -2.4296915880807E-28
     172  1.7200000000000E+04  1.7200000000000E+04 -2.4296915880807E-28
     173  1.7300000000000E+04  1.7300000000000E+04 -2.4296915880807E-28
     174  1.7400000000000E+04  1.7400000000000E+04 -2.4296915880807E-28
     175  1.7500000000000E+04  1.7500000000000E+04 -2.4296915880807E-28
     176  1.7600000000000E+04  1.7600000000000E+04 -2.4296915880807E-28
     177  1.7700000000000E+04  1.7700000000000E+04 -2.4296915880807E-28
     178  1.7800000000000E+04  1.7800000000000E+04 -2.4296915880807E-28
     179  1.7900000000000E+04  1.7900000000000E+04 -2.4296915880807E-28
     180  1.8000000000000E+04  1.8000000000000E+04 -2.4296915880807E-28
     181  1.8100000000000E+04  1.8100000000000E+04 -2.4296915880807E-28
     182  1.8200000000000E+04  1.8200000000000E+04 -2.4296915880807E-28
     183  1.8300000000000E+04  1.8300000000000E+04 -2.4296915880807E-28
     184  1.8400000000000E+04  1.8400000000000E+04 -2.4296915880807E-28
     185  1.8500000000000E+04  1.8500000000000E+04 -2.4296915880807E-28
     186  1.8600000000000E+04  1.8600000000000E+04 -2.4296915880807E-28
     187  1.8700000000000E+04  1.8700000000000E+04 -2.4296915880807E-28
     188  1.8800000000000E+04  1.8800000000000E+04 -2.4296915880807E-28
     189  1.8900000000000E+04  1.8900000000000E+04 -2.4296915880807E-28
     190  1.9000000000000E+04  1.9000000000000E+04 -2.4296915880807E-28
     191  1.9100000000000E+04  1.9100000000000E+04 -2.4296915880807E-28
     192  1.9200000000000E+04  1.9200000000000E+04 -2.4296915880807E-28
     193  1.9300000000000E+04  1.9300000000000E+04 -2.4296915880807E-28
     194  1.9400000000000E+04  1.9400000000000E+04 -2.4296915880807E-28
     195  1.9500000000000E+04  1.9500000000000E+04 -2.4296915880807E-28
     196  1.9600000000000E+04  1.9600000000000E+04 -2.4296915880807E-28
     197  1.9700000000000E+04  1.9700000000000E+04 -2.4296915880807E-28
     198  1.9800000000000E+04  1.9800000000000E+04 -2.4296915880807E-28
     199  1.9900000000000E+04  1.9900000000000E+04 -2.4296915880807E-28
     200  2.0000000000000E+04  2.0000000000000E+04 -2.4296915880807E-28
     201  2.0100000000000E+04  2.0100000000000E+04 -2.4296915880807E-28
     202  2.0200000000000E+04  2.0200000000000E+04 -2.4296915880807E-28
     203  2.0300000000000E+04  2.0300000000000E+04 -2.4296915880807E-28
     204  2.0400000000000E+04  2.0400000000000E+04 -2.4296915880807E-28
     205  2.0500000000000E+04  2.0500000000000E+04 -2.4296915880807E-28
     206  2.0600000000000E+04  2.0600000000000E+04 -2.4296915880807E-28
     207  2.0700000000000E+04  2.0700000000000E+04 -2.4296915880807E-28
     208  2.0800000000000E+04  2.0800000000000E+04 -2.4296915880807E-28
     209  2.0900000000000E+04  2.0900000000000E+04 -2.4296915880807E-28
     210  2.1000000000000E+04  2.1000000000000E+04 -2.4296915880807E-28
     211  2.1100000000000E+04  2.1100000000000E+04 -2.4296915880807E-28
     212  2.1200000000000E+04  2.1200000000000E+04 -2.4296915880807E-28
     213  2.1300000000000E+04  2.1300000000000E+04 -2.4296915880807E-28
     214  2.1400000000000E+04  2.1400000000000E+04 -2.4296915880807E-28
     215  2.1500000000000E+04  2.1500000000000E+04 -2.4296915880807E-28
     216  2.1600000000000E+04  2.1600000000000E+04 -2.4296915880807E-28
     217  2.1700000000000E+04  2.1700000000000E+04 -2.4296915880807E-28
     218  2.1800000000000E+04  2.1800000000000E+04 -2.4296915880807E-28
     219  2.1900000000000E+04  2.1900000000000E+04 -2.4296915880807E-28
     220  2.2000000000000E+04  2.2000000000000E+04 -2.4296915880807E-28
     221  2.2100000000000E+04  2.2100000000000E+04 -2.4296915880807E-28
     222  2.2200000000000E+04  2.2200000000000E+04 -2.4296915880807E-28
     223  2.2300000000000E+04  2.2300000000000E+04 -2.4296915880807E-28
     224  2.2400000000000E+04  2.2400000000000E+04 -2.4296915880807E-28
     225  2.2500000000000E+04  2.2500000000000E+04 -2.4296915880807E-28
     226  2.2600000000000E+04  2.2600000000000E+04 -2.4296915880807E-28
     227  2.2700000000000E+04  2.2700000000000E+04 -2.4296915880807E-28
     228  2.2800000000000E+04  2.2800000000000E+04 -2.4296915880807E-28
     229  2.2900000000000E+04  2.2900000000000E+04 -2.4296915880807E-28
     230  2.3000000000000E+04  2.3000000000000E+04 -2.4296915880807E-28
     231  2.3100000000000E+04  2.3100000000000E+04 -2.4296915880807E-28
     232  2.3200000000000E+04  2.3200000000000E+04 -2.4296915880807E-28
     233  2.3300000000000E+04  2.3300000000000E+04 -2.4296915880807E-28
     234  2.3400000000000E+04  2.3400000000000E+04 -2.4296915880807E-28
     235  2.3500000000000E+04  2.3500000000000E+04 -2.4296915880807E-28
     236  2.3600000000000E+04  2.3600000000000E+04 -2.4296915880807E-28
     237  2.3700000000000E+04  2.3700000000000E+04 -2.4296915880807E-28
     238  2.3800000000000E+04  2.3800000000000E+04 -2.4296915880807E-28
     239  2.3900000000000E+04  2.3900000000000E+04 -2.4296915880807E-28
     240  2.4000000000000E+04  2.4000000000000E+04 -2.4296915880807E-28
     241  2.4100000000000E+04  2.4100000000000E+04 -2.4296915880807E-28
     242  2.4200000000000E+04  2.4200000000000E+04 -2.4296915880807E-28
     243  2.4300000000000E+04  2.4300000000000E+04 -2.4296915880807E-28
     244  2.4400000000000E+04  2.4400000000000E+04 -2.4296915880807E-28
     245  2.4500000000000E+04  2.4500000000000E+04 -2.4296915880807E-28
     246  2.4600000000000E+04  2.4600000000000E+04 -2.4296915880807E-28
     247  2.4700000000000E+04  2.4700000000000E+04 -2.4296915880807E-28
     248  2.4800000000000E+04  2.4800000000000E+04 -2.4296915880807E-28
     249  2.4900000000000E+04  2.4900000000000E+04 -2.4296915880807E-28
     250  2.5000000000000E+04  2.5000000000000E+04 -2.4296915880807E-28
     251  2.5100000000000E+04  2.5100000000000E+04 -2.4296915880807E-28
     252  2.5200000000000E+04  2.5200000000000E+04 -2.4296915880807E-28
     253  2.5300000000000E+04  2.5300000000000E+04 -2.4296915880807E-28
     254  2.5400000000000E+04  2.5400000000000E+04 -2.4296915880807E-28
     255  2.5500000000000E+04  2.5500000000000E+04 -2.4296915880807E-28
     256  2.5600000000000E+04  2.5600000000000E+04 -2.4296915880807E-28
     257  2.5700000000000E+04  2.5700000000000E+04 -2.4296915880807E-28
     258  2.5800000000000E+04  2.5800000000000E+04 -2.4296915880807E-28
     259  2.5900000000000E+04  2.5900000000000E+04 -2.4296915880807E-28
     260  2.6000000000000E+04  2.6000000000000E+04 -2.4296915880807E-28
     261  2.6100000000000E+04  2.6100000000000E+04 -2.4296915880807E-28
     262  2.6200000000000E+04  2.6200000000000E+04 -2.4296915880807E-28
     263  2.6300000000000E+04  2.6300000000000E+04 -2.4296915880807E-28
     264  2.6400000000000E+04  2.6400000000000E+04 -2.4296915880807E-28
     265  2.6500000000000E+04  2.6500000000000E+04 -2.4296915880807E-28
     266  2.6600000000000E+04  2.6600000000000E+04 -2.4296915880807E-28
     267  2.6700000000000E+04  2.6700000000000E+04 -2.4296915880807E-28
     268  2.6800000000000E+04  2.6800000000000E+04 -2.4296915880807E-28
     269  2.6900000000000E+04  2.6900000000000E+04 -2.4296915880807E-28
     270  2.7000000000000E+04  2.7000000000000E+04 -2.4296915880807E-28
     271  2.7100000000000E+04  2.7100000000000E+04 -2.4296915880807E-28
     272  2.7200000000000E+04  2.7200000000000E+04 -2.4296915880807E-28
     273  2.7300000000000E+04  2.7300000000000E+04 -2.4296915880807E-28
     274  2.7400000000000E+04  2.7400000000000E+04 -2.4296915880807E-28
     275  2.7500000000000E+04  2.7500000000000E+04 -2.4296915880807E-28
     276  2.7600000000000E+04  2.7600000000000E+04 -2.4296915880807E-28
     277  2.7700000000000E+04  2.7700000000000E+04 -2.4296915880807E-28
     278  2.7800000000000E+04  2.7800000000000E+04 -2.4296915880807E-28
     279  2.7900000000000E+04  2.7900000000000E+04 -2.4296915880807E-28
     280  2.8000000000000E+04  2.8000000000000E+04 -2.4296915880807E-28
     281  2.8100000000000E+04  2.8100000000000E+04 -2.4296915880807E-28
     282  2.8200000000000E+04  2.8200000000000E+04 -2.4296915880807E-28
     283  2.8300000000000E+04  2.8300000000000E+04 -2.4296915880807E-28
     284  2.8400000000000E+04  2.8400000000000E+04 -2.4296915880807E-28
     285  2.8500000000000E+04  2.8500000000000E+04 -2.4296915880807E-28
     286  2.8600000000000E+04  2.8600000000000E+04 -2.4296915880807E-28
     287  2.8700000000000E+04  2.8700000000000E+04 -2.4296915880807E-28
     288  2.8800000000000E+04  2.8800000000000E+04 -2.4296915880807E-28
     289  2.8900000000000E+04  2.8900000000000E+04 -2.4296915880807E-28
     290  2.9000000000000E+04  2.9000000000000E+04 -2.4296915880807E-28
     291  2.9100000000000E+04  2.9100000000000E+04 -2.4296915880807E-28
     292  2.9200000000000E+04  2.9200000000000E+04 -2.4296915880807E-28
     293  2.9300000000000E+04  2.9300000000000E+04 -2.4296915880807E-28
     294  2.9400000000000E+04  2.9400000000000E+04 -2.4296915880807E-28
     295  2.9500000000000E+04  2.9500000000000E+04 -2.4296915880807E-28
     296  2.9600000000000E+04  2.9600000000000E+04 -2.4296915880807E-28
     297  2.9700000000000E+04  2.9700000000000E+04 -2.4296915880807E-28
     298  2.9800000000000E+04  2.9800000000000E+04 -2.4296915880807E-28
     299  2.9900000000000E+04  2.9900000000000E+04 -2.4296915880807E-28
     300  3.0000000000000E+04  3.0000000000000E+04 -2.4296915880807E-28
     301  3.0100000000000E+04  3.0100000000000E+04 -2.4296915880807E-28
     302  3.0200000000000E+04  3.0200000000000E+04 -2.4296915880807E-28
     303  3.0300000000000E+04  3.0300000000000E+04 -2.4296915880807E-28
     304  3.0400000000000E+04  3.0400000000000E+04 -2.4296915880807E-28
     305  3.0500000000000E+04  3.0500000000000E+04 -2.4296915880807E-28
     306  3.0600000000000E+04  3.0600000000000E+04 -2.4296915880807E-28
     307  3.0700000000000E+04  3.0700000000000E+04 -2.4296915880807E-28
     308  3.0800000000000E+04  3.0800000000000E+04 -2.4296915880807E-28
     309  3.0900000000000E+04  3.0900000000000E+04 -2.4296915880807E-28
     310  3.1000000000000E+04  3.1000000000000E+04 -2.4296915880807E-28
     311  3.1100000000000E+04  3.1100000000000E+04 -2.4296915880807E-28
     312  3.1200000000000E+04  3.1200000000000E+04 -2.4296915880807E-28
     313  3.1300000000000E+04  3.1300000000000E+04 -2.4296915880807E-28
     314  3.1400000000000E+04  3.1400000000000E+04 -2.4296915880807E-28
     315  3.1500000000000E+04  3.1500000000000E+04 -2.4296915880807E-28
     316  3.1600000000000E+04  3.1600000000000E+04 -2.4296915880807E-28
     317  3.1700000000000E+04  3.1700000000000E+04 -2.4296915880807E-28
     318  3.1800000000000E+04  3.1800000000000E+04 -2.4296915880807E-28
     319  3.1900000000000E+04  3.1900000000000E+04 -2.4296915880807E-28
     320  3.2000000000000E+04  3.2000000000000E+04 -2.4296915880807E-28
     321  3.2100000000000E+04  3.2100000000000E+04 -2.4296915880807E-28
     322  3.2200000000000E+04  3.2200000000000E+04 -2.4296915880807E-28
     323  3.2300000000000E+04  3.2300000000000E+04 -2.4296915880807E-28
     324  3.2400000000000E+04  3.2400000000000E+04 -2.4296915880807E-28
     325  3.2500000000000E+04  3.2500000000000E+04 -2.4296915880807E-28
     326  3.2600000000000E+04  3.2600000000000E+04 -2.4296915880807E-28
     327  3.2700000000000E+04  3.2700000000000E+04 -2.4296915880807E-28
     328  3.2800000000000E+04  3.2800000000000E+04 -2.4612460242896E-28
     329  3.2900000000000E+04  3.2900000000000E+04 -2.4612460242896E-28
     330  3.3000000000000E+04  3.3000000000000E+04 -2.4612460242896E-28
     331  3.3100000000000E+04  3.3100000000000E+04 -2.4612460242896E-28
     332  3.3200000000000E+04  3.3200000000000E+04 -2.4612460242896E-28
     333  3.3300000000000E+04  3.3300000000000E+04 -2.4612460242896E-28
     334  3.3400000000000E+04  3.3400000000000E+04 -2.4612460242896E-28
     335  3.3500000000000E+04  3.3500000000000E+04 -2.4612460242896E-28
     336  3.3600000000000E+04  3.3600000000000E+04 -2.4612460242896E-28
     337  3.3700000000000E+04  3.3700000000000E+04 -2.4612460242896E-28
     338  3.3800000000000E+04  3.3800000000000E+04 -2.4612460242896E-28
     339  3.3900000000000E+04  3.3900000000000E+04 -2.4612460242896E-28
     340  3.4000000000000E+04  3.4000000000000E+04 -2.4612460242896E-28
     341  3.4100000000000E+04  3.4100000000000E+04 -2.4612460242896E-28
     342  3.4200000000000E+04  3.4200000000000E+04 -2.4612460242896E-28
     343  3.4300000000000E+04  3.4300000000000E+04 -2.4612460242896E-28
     344  3.4400000000000E+04  3.4400000000000E+04 -2.4612460242896E-28
     345  3.4500000000000E+04  3.4500000000000E+04 -2.4612460242896E-28
     346  3.4600000000000E+04  3.4600000000000E+04 -2.4612460242896E-28
     347  3.4700000000000E+04  3.4700000000000E+04 -2.4612460242896E-28
     348  3.4800000000000E+04  3.4800000000000E+04 -2.4612460242896E-28
     349  3.4900000000000E+04  3.4900000000000E+04 -2.4612460242896E-28
     350  3.5000000000000E+04  3.5000000000000E+04 -2.4612460242896E-28
     351  3.5100000000000E+04  3.5100000000000E+04 -2.4612460242896E-28
     352  3.5200000000000E+04  3.5200000000000E+04 -2.4612460242896E-28
     353  3.5300000000000E+04  3.5300000000000E+04 -2.4612460242896E-28
     354  3.5400000000000E+04  3.5400000000000E+04 -2.4612460242896E-28
     355  3.5500000000000E+04  3.5500000000000E+04 -2.4612460242896E-28
     356  3.5600000000000E+04  3.5600000000000E+04 -2.4612460242896E-28
     357  3.5700000000000E+04  3.5700000000000E+04 -2.4612460242896E-28
     358  3.5800000000000E+04  3.5800000000000E+04 -2.4612460242896E-28
     359  3.5900000000000E+04  3.5900000000000E+04 -2.4612460242896E-28
     360  3.6000000000000E+04  3.6000000000000E+04 -2.4612460242896E-28
     361  3.6100000000000E+04  3.6100000000000E+04 -2.4612460242896E-28
     362  3.6200000000000E+04  3.6200000000000E+04 -2.4612460242896E-28
     363  3.6300000000000E+04  3.6300000000000E+04 -2.4612460242896E-28
     364  3.6400000000000E+04  3.6400000000000E+04 -2.4612460242896E-28
     365  3.6500000000000E+04  3.6500000000000E+04 -2.4612460242896E-28
     366  3.6600000000000E+04  3.6600000000000E+04 -2.4612460242896E-28
     367  3.6700000000000E+04  3.6700000000000E+04 -2.4612460242896E-28
     368  3.6800000000000E+04  3.6800000000000E+04 -2.4612460242896E-28
     369  3.6900000000000E+04  3.6900000000000E+04 -2.4612460242896E-28
     370  3.7000000000000E+04  3.7000000000000E+04 -2.4612460242896E-28
     371  3.7100000000000E+04  3.7100000000000E+04 -2.4612460242896E-28
     372  3.7200000000000E+04  3.7200000000000E+04 -2.4612460242896E-28
     373  3.7300000000000E+04  3.7300000000000E+04 -2.4612460242896E-28
     374  3.7400000000000E+04  3.7400000000000E+04 -2.4612460242896E-28
     375  3.7500000000000E+04  3.7500000000000E+04 -2.4612460242896E-28
     376  3.7600000000000E+04  3.7600000000000E+04 -2.4612460242896E-28
