 # n, n * 0.1_wp , suma1 , ( suma1 - n * 0.1_wp)
   74000  7.4000000000000E+03  7.4000000000000E+03  8.1441999855017E-27
   75000  7.5000000000000E+03  7.5000000000000E+03  8.4597443475901E-27
   76000  7.6000000000000E+03  7.6000000000000E+03  8.7752887096785E-27
   77000  7.7000000000000E+03  7.7000000000000E+03  9.0908330717669E-27
   78000  7.8000000000000E+03  7.8000000000000E+03  9.4063774338553E-27
   79000  7.9000000000000E+03  7.9000000000000E+03  9.7219217959437E-27
   80000  8.0000000000000E+03  8.0000000000000E+03  1.0037466158032E-26
   81000  8.1000000000000E+03  8.1000000000000E+03  1.0353010520121E-26
   82000  8.2000000000000E+03  8.2000000000000E+03  1.0668554882209E-26
   83000  8.3000000000000E+03  8.3000000000000E+03  1.0984099244297E-26
   84000  8.4000000000000E+03  8.4000000000000E+03  1.1299643606386E-26
   85000  8.5000000000000E+03  8.5000000000000E+03  1.1615187968474E-26
   86000  8.6000000000000E+03  8.6000000000000E+03  1.1930732330563E-26
   87000  8.7000000000000E+03  8.7000000000000E+03  1.2246276692651E-26
   88000  8.8000000000000E+03  8.8000000000000E+03  1.2561821054739E-26
   89000  8.9000000000000E+03  8.9000000000000E+03  1.2877365416828E-26
   90000  9.0000000000000E+03  9.0000000000000E+03  1.3192909778916E-26
   91000  9.1000000000000E+03  9.1000000000000E+03  1.3508454141005E-26
   92000  9.2000000000000E+03  9.2000000000000E+03  1.3823998503093E-26
   93000  9.3000000000000E+03  9.3000000000000E+03  1.4139542865181E-26
   94000  9.4000000000000E+03  9.4000000000000E+03  1.4455087227270E-26
   95000  9.5000000000000E+03  9.5000000000000E+03  1.4770631589358E-26
   96000  9.6000000000000E+03  9.6000000000000E+03  1.5086175951447E-26
   97000  9.7000000000000E+03  9.7000000000000E+03  1.5401720313535E-26
   98000  9.8000000000000E+03  9.8000000000000E+03  1.5717264675623E-26
   99000  9.9000000000000E+03  9.9000000000000E+03  1.6032809037712E-26
  100000  1.0000000000000E+04  1.0000000000000E+04  1.6348353399800E-26
  101000  1.0100000000000E+04  1.0100000000000E+04  1.6663897761889E-26
  102000  1.0200000000000E+04  1.0200000000000E+04  1.6979442123977E-26
  103000  1.0300000000000E+04  1.0300000000000E+04  1.7294986486065E-26
  104000  1.0400000000000E+04  1.0400000000000E+04  1.7610530848154E-26
  105000  1.0500000000000E+04  1.0500000000000E+04  1.7926075210242E-26
  106000  1.0600000000000E+04  1.0600000000000E+04  1.8241619572331E-26
  107000  1.0700000000000E+04  1.0700000000000E+04  1.8557163934419E-26
  108000  1.0800000000000E+04  1.0800000000000E+04  1.8872708296507E-26
  109000  1.0900000000000E+04  1.0900000000000E+04  1.9188252658596E-26
  110000  1.1000000000000E+04  1.1000000000000E+04  1.9503797020684E-26
  111000  1.1100000000000E+04  1.1100000000000E+04  1.9819341382773E-26
  112000  1.1200000000000E+04  1.1200000000000E+04  2.0134885744861E-26
  113000  1.1300000000000E+04  1.1300000000000E+04  2.0450430106950E-26
  114000  1.1400000000000E+04  1.1400000000000E+04  2.0765974469038E-26
  115000  1.1500000000000E+04  1.1500000000000E+04  2.1081518831126E-26
  116000  1.1600000000000E+04  1.1600000000000E+04  2.1397063193215E-26
  117000  1.1700000000000E+04  1.1700000000000E+04  2.1712607555303E-26
  118000  1.1800000000000E+04  1.1800000000000E+04  2.2028151917392E-26
  119000  1.1900000000000E+04  1.1900000000000E+04  2.2343696279480E-26
  120000  1.2000000000000E+04  1.2000000000000E+04  2.2659240641568E-26
  121000  1.2100000000000E+04  1.2100000000000E+04  2.2974785003657E-26
  122000  1.2200000000000E+04  1.2200000000000E+04  2.3290329365745E-26
  123000  1.2300000000000E+04  1.2300000000000E+04  2.3605873727834E-26
  124000  1.2400000000000E+04  1.2400000000000E+04  2.3921418089922E-26
  125000  1.2500000000000E+04  1.2500000000000E+04  2.4236962452010E-26
  126000  1.2600000000000E+04  1.2600000000000E+04  2.4552506814099E-26
  127000  1.2700000000000E+04  1.2700000000000E+04  2.4868051176187E-26
  128000  1.2800000000000E+04  1.2800000000000E+04  2.5183595538276E-26
  129000  1.2900000000000E+04  1.2900000000000E+04  2.5499139900364E-26
  130000  1.3000000000000E+04  1.3000000000000E+04  2.5814684262452E-26
  131000  1.3100000000000E+04  1.3100000000000E+04  2.6130228624541E-26
  132000  1.3200000000000E+04  1.3200000000000E+04  2.6445772986629E-26
  133000  1.3300000000000E+04  1.3300000000000E+04  2.6761317348718E-26
  134000  1.3400000000000E+04  1.3400000000000E+04  2.7076861710806E-26
  135000  1.3500000000000E+04  1.3500000000000E+04  2.7392406072894E-26
  136000  1.3600000000000E+04  1.3600000000000E+04  2.7707950434983E-26
  137000  1.3700000000000E+04  1.3700000000000E+04  2.8023494797071E-26
  138000  1.3800000000000E+04  1.3800000000000E+04  2.8339039159160E-26
  139000  1.3900000000000E+04  1.3900000000000E+04  2.8654583521248E-26
  140000  1.4000000000000E+04  1.4000000000000E+04  2.8970127883336E-26
  141000  1.4100000000000E+04  1.4100000000000E+04  2.9285672245425E-26
  142000  1.4200000000000E+04  1.4200000000000E+04  2.9601216607513E-26
  143000  1.4300000000000E+04  1.4300000000000E+04  2.9916760969602E-26
  144000  1.4400000000000E+04  1.4400000000000E+04  3.0232305331690E-26
  145000  1.4500000000000E+04  1.4500000000000E+04  3.0547849693778E-26
  146000  1.4600000000000E+04  1.4600000000000E+04  3.0863394055867E-26
  147000  1.4700000000000E+04  1.4700000000000E+04  3.1178938417955E-26
  148000  1.4800000000000E+04  1.4800000000000E+04  3.1494482780044E-26
  149000  1.4900000000000E+04  1.4900000000000E+04  3.1810027142132E-26
  150000  1.5000000000000E+04  1.5000000000000E+04  3.2125571504220E-26
  151000  1.5100000000000E+04  1.5100000000000E+04  3.2441115866309E-26
  152000  1.5200000000000E+04  1.5200000000000E+04  3.2756660228397E-26
  153000  1.5300000000000E+04  1.5300000000000E+04  3.3072204590486E-26
  154000  1.5400000000000E+04  1.5400000000000E+04  3.3387748952574E-26
  155000  1.5500000000000E+04  1.5500000000000E+04  3.3703293314663E-26
  156000  1.5600000000000E+04  1.5600000000000E+04  3.4018837676751E-26
  157000  1.5700000000000E+04  1.5700000000000E+04  3.4334382038839E-26
  158000  1.5800000000000E+04  1.5800000000000E+04  3.4649926400928E-26
  159000  1.5900000000000E+04  1.5900000000000E+04  3.4965470763016E-26
  160000  1.6000000000000E+04  1.6000000000000E+04  3.5281015125105E-26
  161000  1.6100000000000E+04  1.6100000000000E+04  3.5596559487193E-26
  162000  1.6200000000000E+04  1.6200000000000E+04  3.5912103849281E-26
  163000  1.6300000000000E+04  1.6300000000000E+04  3.6227648211370E-26
  164000  1.6400000000000E+04  1.6400000000000E+04  3.6290757083787E-26
  165000  1.6500000000000E+04  1.6500000000000E+04  3.5028579635434E-26
  166000  1.6600000000000E+04  1.6600000000000E+04  3.3766402187080E-26
  167000  1.6700000000000E+04  1.6700000000000E+04  3.2504224738727E-26
  168000  1.6800000000000E+04  1.6800000000000E+04  3.1242047290373E-26
  169000  1.6900000000000E+04  1.6900000000000E+04  2.9979869842019E-26
  170000  1.7000000000000E+04  1.7000000000000E+04  2.8717692393666E-26
  171000  1.7100000000000E+04  1.7100000000000E+04  2.7455514945312E-26
  172000  1.7200000000000E+04  1.7200000000000E+04  2.6193337496958E-26
  173000  1.7300000000000E+04  1.7300000000000E+04  2.4931160048605E-26
  174000  1.7400000000000E+04  1.7400000000000E+04  2.3668982600251E-26
  175000  1.7500000000000E+04  1.7500000000000E+04  2.2406805151898E-26
  176000  1.7600000000000E+04  1.7600000000000E+04  2.1144627703544E-26
  177000  1.7700000000000E+04  1.7700000000000E+04  1.9882450255190E-26
  178000  1.7800000000000E+04  1.7800000000000E+04  1.8620272806837E-26
  179000  1.7900000000000E+04  1.7900000000000E+04  1.7358095358483E-26
  180000  1.8000000000000E+04  1.8000000000000E+04  1.6095917910130E-26
  181000  1.8100000000000E+04  1.8100000000000E+04  1.4833740461776E-26
  182000  1.8200000000000E+04  1.8200000000000E+04  1.3571563013422E-26
  183000  1.8300000000000E+04  1.8300000000000E+04  1.2309385565069E-26
  184000  1.8400000000000E+04  1.8400000000000E+04  1.1047208116715E-26
  185000  1.8500000000000E+04  1.8500000000000E+04  9.7850306683614E-27
  186000  1.8600000000000E+04  1.8600000000000E+04  8.5228532200078E-27
  187000  1.8700000000000E+04  1.8700000000000E+04  7.2606757716542E-27
  188000  1.8800000000000E+04  1.8800000000000E+04  5.9984983233006E-27
  189000  1.8900000000000E+04  1.8900000000000E+04  4.7363208749470E-27
  190000  1.9000000000000E+04  1.9000000000000E+04  3.4741434265933E-27
  191000  1.9100000000000E+04  1.9100000000000E+04  2.2119659782397E-27
  192000  1.9200000000000E+04  1.9200000000000E+04  9.4978852988610E-28
  193000  1.9300000000000E+04  1.9300000000000E+04 -3.1238891846752E-28
  194000  1.9400000000000E+04  1.9400000000000E+04 -1.5745663668211E-27
  195000  1.9500000000000E+04  1.9500000000000E+04 -2.8367438151748E-27
  196000  1.9600000000000E+04  1.9600000000000E+04 -4.0989212635284E-27
  197000  1.9700000000000E+04  1.9700000000000E+04 -5.3610987118820E-27
  198000  1.9800000000000E+04  1.9800000000000E+04 -6.6232761602356E-27
  199000  1.9900000000000E+04  1.9900000000000E+04 -7.8854536085892E-27
  200000  2.0000000000000E+04  2.0000000000000E+04 -9.1476310569429E-27
  201000  2.0100000000000E+04  2.0100000000000E+04 -1.0409808505296E-26
  202000  2.0200000000000E+04  2.0200000000000E+04 -1.1671985953650E-26
  203000  2.0300000000000E+04  2.0300000000000E+04 -1.2934163402004E-26
  204000  2.0400000000000E+04  2.0400000000000E+04 -1.4196340850357E-26
  205000  2.0500000000000E+04  2.0500000000000E+04 -1.5458518298711E-26
  206000  2.0600000000000E+04  2.0600000000000E+04 -1.6720695747065E-26
  207000  2.0700000000000E+04  2.0700000000000E+04 -1.7982873195418E-26
  208000  2.0800000000000E+04  2.0800000000000E+04 -1.9245050643772E-26
  209000  2.0900000000000E+04  2.0900000000000E+04 -2.0507228092125E-26
  210000  2.1000000000000E+04  2.1000000000000E+04 -2.1769405540479E-26
  211000  2.1100000000000E+04  2.1100000000000E+04 -2.3031582988833E-26
  212000  2.1200000000000E+04  2.1200000000000E+04 -2.4293760437186E-26
  213000  2.1300000000000E+04  2.1300000000000E+04 -2.5555937885540E-26
  214000  2.1400000000000E+04  2.1400000000000E+04 -2.6818115333894E-26
  215000  2.1500000000000E+04  2.1500000000000E+04 -2.8080292782247E-26
  216000  2.1600000000000E+04  2.1600000000000E+04 -2.9342470230601E-26
  217000  2.1700000000000E+04  2.1700000000000E+04 -3.0604647678954E-26
  218000  2.1800000000000E+04  2.1800000000000E+04 -3.1866825127308E-26
  219000  2.1900000000000E+04  2.1900000000000E+04 -3.3129002575662E-26
  220000  2.2000000000000E+04  2.2000000000000E+04 -3.4391180024015E-26
  221000  2.2100000000000E+04  2.2100000000000E+04 -3.5653357472369E-26
  222000  2.2200000000000E+04  2.2200000000000E+04 -3.6915534920722E-26
  223000  2.2300000000000E+04  2.2300000000000E+04 -3.8177712369076E-26
  224000  2.2400000000000E+04  2.2400000000000E+04 -3.9439889817430E-26
  225000  2.2500000000000E+04  2.2500000000000E+04 -4.0702067265783E-26
  226000  2.2600000000000E+04  2.2600000000000E+04 -4.1964244714137E-26
  227000  2.2700000000000E+04  2.2700000000000E+04 -4.3226422162491E-26
  228000  2.2800000000000E+04  2.2800000000000E+04 -4.4488599610844E-26
  229000  2.2900000000000E+04  2.2900000000000E+04 -4.5750777059198E-26
  230000  2.3000000000000E+04  2.3000000000000E+04 -4.7012954507551E-26
  231000  2.3100000000000E+04  2.3100000000000E+04 -4.8275131955905E-26
  232000  2.3200000000000E+04  2.3200000000000E+04 -4.9537309404259E-26
  233000  2.3300000000000E+04  2.3300000000000E+04 -5.0799486852612E-26
  234000  2.3400000000000E+04  2.3400000000000E+04 -5.2061664300966E-26
  235000  2.3500000000000E+04  2.3500000000000E+04 -5.3323841749320E-26
  236000  2.3600000000000E+04  2.3600000000000E+04 -5.4586019197673E-26
  237000  2.3700000000000E+04  2.3700000000000E+04 -5.5848196646027E-26
  238000  2.3800000000000E+04  2.3800000000000E+04 -5.7110374094380E-26
  239000  2.3900000000000E+04  2.3900000000000E+04 -5.8372551542734E-26
  240000  2.4000000000000E+04  2.4000000000000E+04 -5.9634728991088E-26
  241000  2.4100000000000E+04  2.4100000000000E+04 -6.0896906439441E-26
  242000  2.4200000000000E+04  2.4200000000000E+04 -6.2159083887795E-26
  243000  2.4300000000000E+04  2.4300000000000E+04 -6.3421261336148E-26
  244000  2.4400000000000E+04  2.4400000000000E+04 -6.4683438784502E-26
  245000  2.4500000000000E+04  2.4500000000000E+04 -6.5945616232856E-26
  246000  2.4600000000000E+04  2.4600000000000E+04 -6.7207793681209E-26
  247000  2.4700000000000E+04  2.4700000000000E+04 -6.8469971129563E-26
  248000  2.4800000000000E+04  2.4800000000000E+04 -6.9732148577917E-26
  249000  2.4900000000000E+04  2.4900000000000E+04 -7.0994326026270E-26
  250000  2.5000000000000E+04  2.5000000000000E+04 -7.2256503474624E-26
  251000  2.5100000000000E+04  2.5100000000000E+04 -7.3518680922977E-26
  252000  2.5200000000000E+04  2.5200000000000E+04 -7.4780858371331E-26
  253000  2.5300000000000E+04  2.5300000000000E+04 -7.6043035819685E-26
  254000  2.5400000000000E+04  2.5400000000000E+04 -7.7305213268038E-26
  255000  2.5500000000000E+04  2.5500000000000E+04 -7.8567390716392E-26
  256000  2.5600000000000E+04  2.5600000000000E+04 -7.9829568164746E-26
  257000  2.5700000000000E+04  2.5700000000000E+04 -8.1091745613099E-26
  258000  2.5800000000000E+04  2.5800000000000E+04 -8.2353923061453E-26
  259000  2.5900000000000E+04  2.5900000000000E+04 -8.3616100509806E-26
  260000  2.6000000000000E+04  2.6000000000000E+04 -8.4878277958160E-26
  261000  2.6100000000000E+04  2.6100000000000E+04 -8.6140455406514E-26
  262000  2.6200000000000E+04  2.6200000000000E+04 -8.7402632854867E-26
  263000  2.6300000000000E+04  2.6300000000000E+04 -8.8664810303221E-26
  264000  2.6400000000000E+04  2.6400000000000E+04 -8.9926987751574E-26
  265000  2.6500000000000E+04  2.6500000000000E+04 -9.1189165199928E-26
  266000  2.6600000000000E+04  2.6600000000000E+04 -9.2451342648282E-26
  267000  2.6700000000000E+04  2.6700000000000E+04 -9.3713520096635E-26
  268000  2.6800000000000E+04  2.6800000000000E+04 -9.4975697544989E-26
  269000  2.6900000000000E+04  2.6900000000000E+04 -9.6237874993343E-26
  270000  2.7000000000000E+04  2.7000000000000E+04 -9.7500052441696E-26
  271000  2.7100000000000E+04  2.7100000000000E+04 -9.8762229890050E-26
  272000  2.7200000000000E+04  2.7200000000000E+04 -1.0002440733840E-25
  273000  2.7300000000000E+04  2.7300000000000E+04 -1.0128658478676E-25
  274000  2.7400000000000E+04  2.7400000000000E+04 -1.0254876223511E-25
  275000  2.7500000000000E+04  2.7500000000000E+04 -1.0381093968346E-25
  276000  2.7600000000000E+04  2.7600000000000E+04 -1.0507311713182E-25
  277000  2.7700000000000E+04  2.7700000000000E+04 -1.0633529458017E-25
  278000  2.7800000000000E+04  2.7800000000000E+04 -1.0759747202853E-25
  279000  2.7900000000000E+04  2.7900000000000E+04 -1.0885964947688E-25
  280000  2.8000000000000E+04  2.8000000000000E+04 -1.1012182692523E-25
  281000  2.8100000000000E+04  2.8100000000000E+04 -1.1138400437359E-25
  282000  2.8200000000000E+04  2.8200000000000E+04 -1.1264618182194E-25
  283000  2.8300000000000E+04  2.8300000000000E+04 -1.1390835927029E-25
  284000  2.8400000000000E+04  2.8400000000000E+04 -1.1517053671865E-25
  285000  2.8500000000000E+04  2.8500000000000E+04 -1.1643271416700E-25
  286000  2.8600000000000E+04  2.8600000000000E+04 -1.1769489161535E-25
  287000  2.8700000000000E+04  2.8700000000000E+04 -1.1895706906371E-25
  288000  2.8800000000000E+04  2.8800000000000E+04 -1.2021924651206E-25
  289000  2.8900000000000E+04  2.8900000000000E+04 -1.2148142396041E-25
  290000  2.9000000000000E+04  2.9000000000000E+04 -1.2274360140877E-25
  291000  2.9100000000000E+04  2.9100000000000E+04 -1.2400577885712E-25
  292000  2.9200000000000E+04  2.9200000000000E+04 -1.2526795630548E-25
  293000  2.9300000000000E+04  2.9300000000000E+04 -1.2653013375383E-25
  294000  2.9400000000000E+04  2.9400000000000E+04 -1.2779231120218E-25
  295000  2.9500000000000E+04  2.9500000000000E+04 -1.2905448865054E-25
  296000  2.9600000000000E+04  2.9600000000000E+04 -1.3031666609889E-25
  297000  2.9700000000000E+04  2.9700000000000E+04 -1.3157884354724E-25
  298000  2.9800000000000E+04  2.9800000000000E+04 -1.3284102099560E-25
  299000  2.9900000000000E+04  2.9900000000000E+04 -1.3410319844395E-25
  300000  3.0000000000000E+04  3.0000000000000E+04 -1.3536537589230E-25
  301000  3.0100000000000E+04  3.0100000000000E+04 -1.3662755334066E-25
  302000  3.0200000000000E+04  3.0200000000000E+04 -1.3788973078901E-25
  303000  3.0300000000000E+04  3.0300000000000E+04 -1.3915190823737E-25
  304000  3.0400000000000E+04  3.0400000000000E+04 -1.4041408568572E-25
  305000  3.0500000000000E+04  3.0500000000000E+04 -1.4167626313407E-25
  306000  3.0600000000000E+04  3.0600000000000E+04 -1.4293844058243E-25
  307000  3.0700000000000E+04  3.0700000000000E+04 -1.4420061803078E-25
  308000  3.0800000000000E+04  3.0800000000000E+04 -1.4546279547913E-25
  309000  3.0900000000000E+04  3.0900000000000E+04 -1.4672497292749E-25
  310000  3.1000000000000E+04  3.1000000000000E+04 -1.4798715037584E-25
  311000  3.1100000000000E+04  3.1100000000000E+04 -1.4924932782419E-25
  312000  3.1200000000000E+04  3.1200000000000E+04 -1.5051150527255E-25
  313000  3.1300000000000E+04  3.1300000000000E+04 -1.5177368272090E-25
  314000  3.1400000000000E+04  3.1400000000000E+04 -1.5303586016926E-25
  315000  3.1500000000000E+04  3.1500000000000E+04 -1.5429803761761E-25
  316000  3.1600000000000E+04  3.1600000000000E+04 -1.5556021506596E-25
  317000  3.1700000000000E+04  3.1700000000000E+04 -1.5682239251432E-25
  318000  3.1800000000000E+04  3.1800000000000E+04 -1.5808456996267E-25
  319000  3.1900000000000E+04  3.1900000000000E+04 -1.5934674741102E-25
  320000  3.2000000000000E+04  3.2000000000000E+04 -1.6060892485938E-25
  321000  3.2100000000000E+04  3.2100000000000E+04 -1.6187110230773E-25
  322000  3.2200000000000E+04  3.2200000000000E+04 -1.6313327975608E-25
  323000  3.2300000000000E+04  3.2300000000000E+04 -1.6439545720444E-25
  324000  3.2400000000000E+04  3.2400000000000E+04 -1.6565763465279E-25
  325000  3.2500000000000E+04  3.2500000000000E+04 -1.6691981210115E-25
  326000  3.2600000000000E+04  3.2600000000000E+04 -1.6818198954950E-25
  327000  3.2700000000000E+04  3.2700000000000E+04 -1.6944416699785E-25
  328000  3.2800000000000E+04  3.2800000000000E+04 -1.7070318900259E-25
  329000  3.2900000000000E+04  3.2900000000000E+04 -1.7196536645094E-25
  330000  3.3000000000000E+04  3.3000000000000E+04 -1.7322754389929E-25
  331000  3.3100000000000E+04  3.3100000000000E+04 -1.7448972134765E-25
  332000  3.3200000000000E+04  3.3200000000000E+04 -1.7575189879600E-25
  333000  3.3300000000000E+04  3.3300000000000E+04 -1.7701407624435E-25
  334000  3.3400000000000E+04  3.3400000000000E+04 -1.7827625369271E-25
  335000  3.3500000000000E+04  3.3500000000000E+04 -1.7953843114106E-25
  336000  3.3600000000000E+04  3.3600000000000E+04 -1.8080060858941E-25
  337000  3.3700000000000E+04  3.3700000000000E+04 -1.8206278603777E-25
  338000  3.3800000000000E+04  3.3800000000000E+04 -1.8332496348612E-25
  339000  3.3900000000000E+04  3.3900000000000E+04 -1.8458714093447E-25
  340000  3.4000000000000E+04  3.4000000000000E+04 -1.8584931838283E-25
  341000  3.4100000000000E+04  3.4100000000000E+04 -1.8711149583118E-25
  342000  3.4200000000000E+04  3.4200000000000E+04 -1.8837367327954E-25
  343000  3.4300000000000E+04  3.4300000000000E+04 -1.8963585072789E-25
  344000  3.4400000000000E+04  3.4400000000000E+04 -1.9089802817624E-25
  345000  3.4500000000000E+04  3.4500000000000E+04 -1.9216020562460E-25
  346000  3.4600000000000E+04  3.4600000000000E+04 -1.9342238307295E-25
  347000  3.4700000000000E+04  3.4700000000000E+04 -1.9468456052130E-25
  348000  3.4800000000000E+04  3.4800000000000E+04 -1.9594673796966E-25
  349000  3.4900000000000E+04  3.4900000000000E+04 -1.9720891541801E-25
  350000  3.5000000000000E+04  3.5000000000000E+04 -1.9847109286636E-25
  351000  3.5100000000000E+04  3.5100000000000E+04 -1.9973327031472E-25
  352000  3.5200000000000E+04  3.5200000000000E+04 -2.0099544776307E-25
  353000  3.5300000000000E+04  3.5300000000000E+04 -2.0225762521143E-25
  354000  3.5400000000000E+04  3.5400000000000E+04 -2.0351980265978E-25
  355000  3.5500000000000E+04  3.5500000000000E+04 -2.0478198010813E-25
  356000  3.5600000000000E+04  3.5600000000000E+04 -2.0604415755649E-25
  357000  3.5700000000000E+04  3.5700000000000E+04 -2.0730633500484E-25
  358000  3.5800000000000E+04  3.5800000000000E+04 -2.0856851245319E-25
  359000  3.5900000000000E+04  3.5900000000000E+04 -2.0983068990155E-25
  360000  3.6000000000000E+04  3.6000000000000E+04 -2.1109286734990E-25
  361000  3.6100000000000E+04  3.6100000000000E+04 -2.1235504479825E-25
  362000  3.6200000000000E+04  3.6200000000000E+04 -2.1361722224661E-25
  363000  3.6300000000000E+04  3.6300000000000E+04 -2.1487939969496E-25
  364000  3.6400000000000E+04  3.6400000000000E+04 -2.1614157714332E-25
  365000  3.6500000000000E+04  3.6500000000000E+04 -2.1740375459167E-25
  366000  3.6600000000000E+04  3.6600000000000E+04 -2.1866593204002E-25
  367000  3.6700000000000E+04  3.6700000000000E+04 -2.1992810948838E-25
  368000  3.6800000000000E+04  3.6800000000000E+04 -2.2119028693673E-25
  369000  3.6900000000000E+04  3.6900000000000E+04 -2.2245246438508E-25
  370000  3.7000000000000E+04  3.7000000000000E+04 -2.2371464183344E-25
